name	rank_200407	rank_202203	count_200407	count_202203
FREDRIKSEN	7710.0		1.0	
FREDIEU	7712.0		1.0	
FREDERICK-HORNER	7713.0		1.0	
FRATER	7715.0		1.0	
FRATELLO	7716.0		1.0	
FRANZ	7719.0		1.0	
FRANKS-DECELLES	7720.0		1.0	
FRANKOVICH	7721.0		1.0	
FRANKOS-REY	7722.0		1.0	
FRANKIEWICZ	7723.0		1.0	
FRANGIONI	7725.0		1.0	
FRANCONERI	7726.0		1.0	
FRANCKE	7729.0		1.0	
FRANCHITTO	7730.0		1.0	
FAUSKE	7733.0		1.0	
DURLACH	7735.0		1.0	
DURANTE	7738.0		1.0	
DURAND-MORRIS	7739.0		1.0	
DUNSER	7742.0		1.0	
DUNNIGAN	7744.0		1.0	
DUNNICLIFF	7745.0		1.0	
EDLEFSEN	7748.0		1.0	
DULISSE	7753.0		1.0	
DULIN	7754.0		1.0	
DULA	7755.0		1.0	
DUFFIN	7758.0		1.0	
DUFF	7759.0		1.0	
DUFAULT	7760.0		1.0	
DURYEA	7762.0		1.0	
DUSEVITCH	7764.0		1.0	
EDEL	7765.0		1.0	
EDDISON	7767.0		1.0	
ECLIPSE	7768.0		1.0	
ECKMAN	7769.0		1.0	
ECKLE	7770.0		1.0	
ECHANIZ	7772.0		1.0	
ECCLES	7773.0		1.0	
EASTRIDGE	7777.0		1.0	
EARLS	7780.0		1.0	
EARLE	7781.0		1.0	
EAGER	7782.0		1.0	
DZIAMALEK	7784.0		1.0	
DYKEMAN	7785.0		1.0	
DUTTA	7787.0		1.0	
DUTIL	7788.0		1.0	
DUSSAULT	7789.0		1.0	
DUCKWORTH	7790.0		1.0	
DUCHARME	7791.0		1.0	
DOUHAN	7793.0		1.0	
DOSSIN	7797.0		1.0	
DOSREIS	7799.0		1.0	
DORRINGTON	7802.0		1.0	
DORR	7803.0		1.0	
DORNING	7804.0		1.0	
DORNBROOK	7805.0		1.0	
DORAN-SASSELOV	7806.0		1.0	
DONNIS	7809.0		1.0	
DONELLY	7815.0		1.0	
DONDOROS	7818.0		1.0	
DOUGSEY	7819.0		1.0	
DUCAR	7821.0		1.0	
DOVA	7822.0		1.0	
DUBUQUE	7823.0		1.0	
DUBOW	7824.0		1.0	
DUBIN	7826.0		1.0	
DRUSS	7828.0		1.0	
DROUIN	7830.0		1.0	
DROSOS	7832.0		1.0	
DRIVER	7834.0		1.0	
DRINKWINE	7835.0		1.0	
DRINAN	7836.0		1.0	
DRAPAL	7841.0		1.0	
DRACHMAN	7842.0		1.0	
DOZOIS	7843.0		1.0	
DOZIER	7844.0		1.0	
DOWNES-COSTELLO	7845.0		1.0	
EDLOW	7849.0		1.0	
EVENS	7851.0		1.0	
FAES	7853.0		1.0	
FACHER	7854.0		1.0	
FACCIDOMO	7855.0		1.0	
FABIAN	7856.0		1.0	
FABBRI	7857.0		1.0	
EWING-CHOW	7860.0		1.0	
EVIS	7861.0		1.0	
EVEY	7862.0		1.0	
EVERSON	7863.0		1.0	
EUGENE	7864.0		1.0	
EDLUND	7865.0		1.0	
ETKIND	7866.0		1.0	
ETHERINGTON	7868.0		1.0	
ESTABROOK	7870.0		1.0	
ESSOM	7871.0		1.0	
ESSEX	7872.0		1.0	
ESPOSITO-VERSPYCK	7873.0		1.0	
ESPINAL	7875.0		1.0	
ESPIEFS	7876.0		1.0	
ESCALA	7877.0		1.0	
FAIRCHILD	7879.0		1.0	
FAKES	7880.0		1.0	
FAST HORSE	7882.0		1.0	
FARWELL	7885.0		1.0	
FARRY	7886.0		1.0	
FARRIS	7887.0		1.0	
FARR	7888.0		1.0	
FARONI	7889.0		1.0	
FARNUM	7890.0		1.0	
FARMAN	7891.0		1.0	
FARINO	7894.0		1.0	
FAREWELL	7895.0		1.0	
FARES	7896.0		1.0	
FAREED	7897.0		1.0	
FANTAZIAN	7899.0		1.0	
FANDEL	7900.0		1.0	
FALZONE	7902.0		1.0	
FALLLON	7903.0		1.0	
FALLETTI	7904.0		1.0	
FALK	7905.0		1.0	
FALESE	7906.0		1.0	
ERVE	7907.0		1.0	
ERMONIAN	7908.0		1.0	
ELGART	7912.0		1.0	
ELDREDGE	7913.0		1.0	
ELBERT	7914.0		1.0	
EL-ENANZIH	7915.0		1.0	
EISENHARDT	7918.0		1.0	
EISELE	7919.0		1.0	
EILAND	7920.0		1.0	
EICHHORN	7921.0		1.0	
EHSAN	7922.0		1.0	
EHMANN	7923.0		1.0	
EHLING	7924.0		1.0	
EGNOR	7927.0		1.0	
EGMONT	7928.0		1.0	
EFSTRATIOS	7929.0		1.0	
EFROS	7930.0		1.0	
EDMISTON	7935.0		1.0	
ELIASSEN	7936.0		1.0	
ELICONA	7937.0		1.0	
ELIOS	7939.0		1.0	
EPPS	7940.0		1.0	
ENNIS	7943.0		1.0	
ENJUTO-RANGEL	7944.0		1.0	
ENGIN	7947.0		1.0	
ENGELS	7948.0		1.0	
ENCK	7951.0		1.0	
EMSLEY	7952.0		1.0	
EMSBO-MATTINGLY	7953.0		1.0	
EMERTON	7955.0		1.0	
ELZA	7956.0		1.0	
ELZ	7957.0		1.0	
ELSMAN	7959.0		1.0	
ELSBACH	7960.0		1.0	
ELLINGSON	7962.0		1.0	
CHMELKO	7965.0		1.0	
GALVAO	7967.0		1.0	
BAZZOLO	7968.0		1.0	
BECKWORTH	7971.0		1.0	
BEAVERS	7975.0		1.0	
BEAUDETTE	7978.0		1.0	
BAZYDLO	7981.0		1.0	
BAUTE	7987.0		1.0	
BAUR	7989.0		1.0	
BAUMAL	7990.0		1.0	
BATTS	7991.0		1.0	
BATTITE	7992.0		1.0	
BATSON	7994.0		1.0	
BEDROSIAN	7995.0		1.0	
BEGGAN	7997.0		1.0	
BEGGS	7998.0		1.0	
BENEDUM	7999.0		1.0	
BELYEA	8001.0		1.0	
BELUR	8002.0		1.0	
BELTRANI	8003.0		1.0	
BELLUCHE	8005.0		1.0	
BELLOW	8006.0		1.0	
BELLMAN	8007.0		1.0	
BELLINGHIERI-CLANCY	8008.0		1.0	
BELLINGHIERI	8009.0		1.0	
BELLA	8010.0		1.0	
BELIAN	8012.0		1.0	
BELCHAK	8015.0		1.0	
BELAINEH	8016.0		1.0	
BEITTEL	8017.0		1.0	
BEHRENDT	8019.0		1.0	
BEHLEN	8020.0		1.0	
BATER	8024.0		1.0	
BLOGIT	8026.0		1.0	
BANDZIN	8027.0		1.0	
BARBIERI	8028.0		1.0	
BARANAUSKAS	8031.0		1.0	
BARAMI	8032.0		1.0	
BAO	8034.0		1.0	
BANIS	8037.0		1.0	
BANIEWICZ	8038.0		1.0	
BANGHART	8039.0		1.0	
BANDREMER	8040.0		1.0	
BANDO	8043.0		1.0	
BANCROFT	8044.0		1.0	
BALZOTTI	8045.0		1.0	
BALZER	8046.0		1.0	
BALIAN	8050.0		1.0	
BALFE	8051.0		1.0	
BARDWELL	8054.0		1.0	
BARMON	8057.0		1.0	
BASTERI	8058.0		1.0	
BASSANI	8060.0		1.0	
BASKETT	8062.0		1.0	
BASILI	8063.0		1.0	
BARWELL	8064.0		1.0	
BARTUS	8066.0		1.0	
BARTOLONI	8067.0		1.0	
BARTOLOMEO	8068.0		1.0	
BARTHOLOMAY	8070.0		1.0	
BARTHAKUR	8071.0		1.0	
BARSOUMIAN	8073.0		1.0	
BARSOIAN	8074.0		1.0	
BARROWS	8075.0		1.0	
BAROUDI	8079.0		1.0	
BARNOSKI	8081.0		1.0	
BENEZET	8084.0		1.0	
BIN-NUN	8086.0		1.0	
BISHKOFF	8087.0		1.0	
BISGAARD	8088.0		1.0	
BIRNEY	8090.0		1.0	
BIRKERTS	8092.0		1.0	
BIONELLI	8093.0		1.0	
BINGGELI	8097.0		1.0	
BINELL	8098.0		1.0	
BENGER	8100.0		1.0	
BILELLO	8101.0		1.0	
BILCZ	8102.0		1.0	
BIGUSIAK	8104.0		1.0	
BIEZE	8105.0		1.0	
BIERINGER	8106.0		1.0	
BIELICKI	8107.0		1.0	
BIDWELL	8109.0		1.0	
BIBBY	8112.0		1.0	
BISSET	8113.0		1.0	
BJAALAND	8116.0		1.0	
BLIZZARD-DERR	8117.0		1.0	
BLIZZARD	8118.0		1.0	
BLESSING	8120.0		1.0	
BLEDSOE	8122.0		1.0	
BLANGIO	8126.0		1.0	
BLANDINI	8127.0		1.0	
BLANCHETTE	8128.0		1.0	
BLALOCK	8129.0		1.0	
BLAKEMORE	8130.0		1.0	
BLAHNIK	8133.0		1.0	
BLAFIELD	8134.0		1.0	
BLACKMER	8136.0		1.0	
BLACKIE	8138.0		1.0	
BJORNSON	8139.0		1.0	
BJORKLUND	8141.0		1.0	
BIARRIO	8142.0		1.0	
BERGSON	8148.0		1.0	
BERGSCHNEIDER	8149.0		1.0	
BERGMANN	8150.0		1.0	
BERGENTHAL	8151.0		1.0	
BERES	8154.0		1.0	
BERCURY	8157.0		1.0	
BERAN	8158.0		1.0	
BENULIS	8161.0		1.0	
BENTLEY	8163.0		1.0	
BENNISON	8165.0		1.0	
BENNINGTON	8166.0		1.0	
BENINATI	8169.0		1.0	
BENGTSSON	8170.0		1.0	
BERKSHIRE	8171.0		1.0	
BHATTI	8173.0		1.0	
BEYERLE	8175.0		1.0	
BEVILAQUA	8178.0		1.0	
BEVILACQUA	8179.0		1.0	
BETTY	8182.0		1.0	
BERWIN	8185.0		1.0	
BERTELLI	8187.0		1.0	
BERSANI	8188.0		1.0	
BERRYMAN	8189.0		1.0	
BERRA	8190.0		1.0	
BERNTSON	8191.0		1.0	
BERNSEE	8193.0		1.0	
BERNIER	8195.0		1.0	
BERNER	8198.0		1.0	
BERNADO	8199.0		1.0	
BALDRACHI	8200.0		1.0	
BALDER	8201.0		1.0	
BALAMOTIS	8202.0		1.0	
ALLIA	8204.0		1.0	
ALLAIN	8207.0		1.0	
ALISKI	8208.0		1.0	
ALIMI	8209.0		1.0	
ALIM	8210.0		1.0	
ALICEA	8211.0		1.0	
ALIBRANDI	8212.0		1.0	
ALEXSON	8214.0		1.0	
ALEXIS	8215.0		1.0	
ANGEL	8217.0		1.0	
ALDEN	8218.0		1.0	
ALBIN	8221.0		1.0	
ALBERG	8224.0		1.0	
ALBECK	8226.0		1.0	
ALBA	8227.0		1.0	
ALAIMO	8229.0		1.0	
ALLINGER	8231.0		1.0	
ALLISON	8232.0		1.0	
ALLOSSO	8233.0		1.0	
ANDONIAN	8236.0		1.0	
ANDERMAN	8237.0		1.0	
ANAMATEROS	8240.0		1.0	
ANAGNOS	8241.0		1.0	
AMSLER	8243.0		1.0	
AMORIM	8244.0		1.0	
AMIRO	8246.0		1.0	
AMEER	8247.0		1.0	
AMEDURI	8248.0		1.0	
AMBROSE	8249.0		1.0	
AMANA	8251.0		1.0	
AMAN	8252.0		1.0	
ALTOBELLI	8254.0		1.0	
ALPEROVITZ	8256.0		1.0	
ALMQUIST	8257.0		1.0	
ALMONEY	8258.0		1.0	
AKUFFO	8259.0		1.0	
AKASH	8260.0		1.0	
AJA	8261.0		1.0	
ADAMACHE	8262.0		1.0	
ACUFF	8263.0		1.0	
ACKEMAN	8265.0		1.0	
ACETI	8267.0		1.0	
ABUTALEB	8269.0		1.0	
ABUJUDEH	8270.0		1.0	
ABRO	8273.0		1.0	
ABRAMOVICH	8276.0		1.0	
ABRAHAMSE	8277.0		1.0	
ABNET	8279.0		1.0	
ABDUL-HAMID	8282.0		1.0	
ABBRUZZESE	8283.0		1.0	
ABBONDANZIO	8284.0		1.0	
ABATE	8285.0		1.0	
ABAR	8286.0		1.0	
AIT-LAOUSSINE	8290.0		1.0	
AIREY	8292.0		1.0	
AILLON	8293.0		1.0	
AHNEMAN	8294.0		1.0	
AHART-UPSHAW	8296.0		1.0	
AHART	8297.0		1.0	
AGEN	8301.0		1.0	
AGAN	8303.0		1.0	
AGABIAN	8304.0		1.0	
AFRICA	8305.0		1.0	
AEPLI	8307.0		1.0	
ADORNETTO	8308.0		1.0	
ADITYA	8309.0		1.0	
ADDESA	8314.0		1.0	
ADDASI-TABKA	8315.0		1.0	
ADAMS-PLOURDE	8316.0		1.0	
ANGARA	8317.0		1.0	
AZARIAN	8321.0		1.0	
AZARIA	8322.0		1.0	
AVRIL	8325.0		1.0	
AVESTRUZ	8328.0		1.0	
AVAKOV	8331.0		1.0	
AUTHENRIETH	8332.0		1.0	
AUSTIN SPOONER	8333.0		1.0	
ANKENY	8334.0		1.0	
AUSTILL	8335.0		1.0	
AURIN	8339.0		1.0	
AUMAN	8340.0		1.0	
AULTMAN	8341.0		1.0	
AUFIERO	8343.0		1.0	
AUDLEY	8344.0		1.0	
AUBRY	8345.0		1.0	
AZIA	8347.0		1.0	
AZRIA	8348.0		1.0	
AZZA	8349.0		1.0	
AZZOLINA	8350.0		1.0	
BAGLIO	8353.0		1.0	
BAGCHI-WILLIAMSO	8354.0		1.0	
BADZMIEROWSKI	8357.0		1.0	
BADNEK	8358.0		1.0	
BADER-NATAL	8360.0		1.0	
BADALA	8361.0		1.0	
BACON-GILBERT	8362.0		1.0	
BACHELDER	8365.0		1.0	
BACCUS	8366.0		1.0	
BABISH	8368.0		1.0	
BABIN	8369.0		1.0	
BABB	8373.0		1.0	
BABAYANTS	8374.0		1.0	
BABAKHANOV	8375.0		1.0	
ATHANASOPOULOS	8377.0		1.0	
ATHANAS	8378.0		1.0	
ARIAS	8379.0		1.0	
ARES	8380.0		1.0	
ARENS	8381.0		1.0	
AREGO	8383.0		1.0	
ARDITI	8384.0		1.0	
ARDINI	8385.0		1.0	
ARDEN-SMITH	8386.0		1.0	
ARDAGNA	8387.0		1.0	
AQUINO	8392.0		1.0	
APPUGLIESE	8395.0		1.0	
APIDIANAKIS	8396.0		1.0	
ANTWORTH	8398.0		1.0	
ANTONECCHIA	8399.0		1.0	
ANTONAKOS	8400.0		1.0	
ANSON	8402.0		1.0	
ANNAIAN	8404.0		1.0	
ARGON	8405.0		1.0	
ARIENTI	8406.0		1.0	
ATCHISON	8407.0		1.0	
ARISTON	8408.0		1.0	
ASZLING	8409.0		1.0	
ASSELIN	8410.0		1.0	
ASSATOURIAN	8411.0		1.0	
ASHBROOK	8412.0		1.0	
ASETTA	8415.0		1.0	
ASADOORIAN	8417.0		1.0	
ARVIDSON	8418.0		1.0	
ARTEMOWYCH	8420.0		1.0	
ARSENEAU	8422.0		1.0	
ARRIZA	8424.0		1.0	
ARRIAGA	8426.0		1.0	
ARORA	8427.0		1.0	
ARNOS	8429.0		1.0	
ARNELLE	8430.0		1.0	
ARNEDT	8431.0		1.0	
CHIVERS	8436.0		1.0	
CAPISTRAN	8437.0		1.0	
CARDILLO	8438.0		1.0	
CARDELLO	8439.0		1.0	
CARCHIA	8442.0		1.0	
CARCEO	8443.0		1.0	
CARAS	8444.0		1.0	
CARAFIOL	8445.0		1.0	
CAPPAERT	8447.0		1.0	
CAPONIGRO	8448.0		1.0	
CAPLES	8449.0		1.0	
CAPERA	8450.0		1.0	
CANCELLIERE	8451.0		1.0	
CAPEN	8452.0		1.0	
CANTLON	8454.0		1.0	
CANNELLA	8459.0		1.0	
CANGE	8461.0		1.0	
CARELLI	8464.0		1.0	
CAREVICH	8465.0		1.0	
CARHART	8466.0		1.0	
CARIAS	8467.0		1.0	
CARRICK	8468.0		1.0	
CARRANO	8472.0		1.0	
CARPENTIER	8474.0		1.0	
CARPENTER-CONLIN	8475.0		1.0	
CAROSELLI	8476.0		1.0	
CARNAHAN	8480.0		1.0	
CARLSEN	8484.0		1.0	
CARLON	8485.0		1.0	
CARLIN	8488.0		1.0	
CARLAN	8489.0		1.0	
CARINO	8490.0		1.0	
CARILLI	8491.0		1.0	
CARIELLO	8492.0		1.0	
CANDILIS	8493.0		1.0	
CANCELLARA	8494.0		1.0	
BYRNE-GUERRERO	8496.0		1.0	
CAFFERKY VECCHIARELLO	8499.0		1.0	
CAFARELLA	8500.0		1.0	
CADENA HANNON	8504.0		1.0	
CABOUET	8505.0		1.0	
CABLE	8506.0		1.0	
CABECEIRAS	8507.0		1.0	
BYER	8509.0		1.0	
CANARIO	8510.0		1.0	
BUYAN-DENT	8511.0		1.0	
BUUCK	8512.0		1.0	
BUTTON	8513.0		1.0	
BUTKUS	8514.0		1.0	
BUTAS	8515.0		1.0	
BUSNACH	8517.0		1.0	
BURVILL	8521.0		1.0	
CAHILL-BIELASKI	8523.0		1.0	
CALABRESE	8525.0		1.0	
CALABREZ	8526.0		1.0	
CANADAS	8527.0		1.0	
CAMPHAUSEN	8529.0		1.0	
CAMPELL	8530.0		1.0	
CAMPANA	8531.0		1.0	
CAMP	8532.0		1.0	
CAMBRAY	8533.0		1.0	
CALVIN	8534.0		1.0	
CALMA AMOGAWIN	8536.0		1.0	
CALLUM	8537.0		1.0	
CALLAGY	8541.0		1.0	
CALLA	8542.0		1.0	
CALIXTE	8543.0		1.0	
CALDERWOOD	8546.0		1.0	
CALCASOLA	8548.0		1.0	
CALCAGNI	8549.0		1.0	
CALARESO	8550.0		1.0	
CALABRIA	8551.0		1.0	
CARRIG	8552.0		1.0	
CHANNARA	8555.0		1.0	
CHAVERST	8557.0		1.0	
CHAUSSE	8558.0		1.0	
CHARRIERE	8562.0		1.0	
CHARIGNON	8563.0		1.0	
CHAPPELL	8564.0		1.0	
CHAPIN-SHEFF	8566.0		1.0	
CHANLIAU	8568.0		1.0	
CARUBIA	8569.0		1.0	
CHANGSAR	8570.0		1.0	
CHANDONAIT	8572.0		1.0	
CHAN-EDMISTON	8573.0		1.0	
CHAMOVITZ	8575.0		1.0	
CHAMBERS-NOVOA	8576.0		1.0	
CHAITIN	8579.0		1.0	
CHAILLE	8581.0		1.0	
CHAYKIN	8582.0		1.0	
CHEANG	8583.0		1.0	
CHEDID	8584.0		1.0	
CHISOM	8586.0		1.0	
CHIROKAS	8587.0		1.0	
CHINETTI	8589.0		1.0	
CHICOTEL	8590.0		1.0	
CHICOS	8591.0		1.0	
CHIATOVICH	8593.0		1.0	
CHEVERIE	8598.0		1.0	
CHESSON	8600.0		1.0	
CHESLOCK	8602.0		1.0	
CHESLER	8603.0		1.0	
CHENOWETH	8609.0		1.0	
CHENOT	8610.0		1.0	
CHAIKIN	8611.0		1.0	
CHAGARIS	8612.0		1.0	
CHAFEE-BAHAMON	8613.0		1.0	
CATON	8615.0		1.0	
CATABAS	8617.0		1.0	
CASTONGUAY	8619.0		1.0	
CASTLEBERRY	8620.0		1.0	
CASTELLANI	8623.0		1.0	
CASTALDINI	8624.0		1.0	
CASTAGNOZZI	8625.0		1.0	
CASTAGNOLI	8626.0		1.0	
CASSTEVENS	8627.0		1.0	
CASSILY	8628.0		1.0	
CASLIN	8631.0		1.0	
CASH	8632.0		1.0	
CASEY TAQUINO	8633.0		1.0	
CASASSA	8636.0		1.0	
CASARES	8637.0		1.0	
CARVILL	8639.0		1.0	
CATSULIS	8640.0		1.0	
CHADZYNSKI	8642.0		1.0	
CHACHICH	8644.0		1.0	
CHACE	8645.0		1.0	
CHABEREK	8646.0		1.0	
CEURVELS	8647.0		1.0	
CETRON	8648.0		1.0	
CERULLI	8649.0		1.0	
CERNAK	8650.0		1.0	
CERILLO	8651.0		1.0	
CERICOLA	8652.0		1.0	
CERCHIONE	8653.0		1.0	
CERBONE	8654.0		1.0	
CENSULLO	8655.0		1.0	
CEMENSKA	8656.0		1.0	
CELONA	8657.0		1.0	
CELATA	8658.0		1.0	
CECIL	8659.0		1.0	
CEBULA	8660.0		1.0	
CAYCEDO-HART	8662.0		1.0	
CAYCEDO	8663.0		1.0	
CAWLEY	8664.0		1.0	
CAVEN	8665.0		1.0	
CAVAZOS	8666.0		1.0	
CAVARETTA	8667.0		1.0	
BURROWS	8671.0		1.0	
BOSWELL	8672.0		1.0	
BOUTCHIA	8673.0		1.0	
BOUSTANG	8674.0		1.0	
BOURNAKEL	8676.0		1.0	
BOUFFORD	8678.0		1.0	
BOUDROT	8679.0		1.0	
BOUABIDA	8681.0		1.0	
BOTTING	8682.0		1.0	
BOTTERIO	8683.0		1.0	
BOTELHO	8684.0		1.0	
BRANDLI	8686.0		1.0	
BOSHERNITZAN	8687.0		1.0	
BOSHCO	8688.0		1.0	
BOSCHI	8689.0		1.0	
BOSCH	8690.0		1.0	
BORUM	8691.0		1.0	
BORTZ	8692.0		1.0	
BORTONE	8693.0		1.0	
BORTON	8694.0		1.0	
BORSOM	8695.0		1.0	
BORIT	8697.0		1.0	
BORISY	8698.0		1.0	
BOUTELL	8699.0		1.0	
BOUTROS	8700.0		1.0	
BOVE	8701.0		1.0	
BOWDITCH	8702.0		1.0	
BRANDES	8703.0		1.0	
BRANCO	8704.0		1.0	
BRAIS	8706.0		1.0	
BRAINERD	8707.0		1.0	
BRAHMAVAR	8710.0		1.0	
BOZIAN	8714.0		1.0	
BOZEK	8715.0		1.0	
BOYSON	8716.0		1.0	
BOYINGTON	8718.0		1.0	
BOYDEN	8720.0		1.0	
BOWER-LEOPOLD	8726.0		1.0	
BOWER	8727.0		1.0	
BORGERS	8728.0		1.0	
BORENSTEIN	8729.0		1.0	
BORDEN	8730.0		1.0	
BOGNANNI	8731.0		1.0	
BOGERT	8732.0		1.0	
BOGART	8733.0		1.0	
BOETTGER	8735.0		1.0	
BOETTCHER	8736.0		1.0	
BOECKMAN	8738.0		1.0	
BODKIN	8739.0		1.0	
BOCKOL	8740.0		1.0	
BOBEL	8744.0		1.0	
BOBAY	8745.0		1.0	
BOAZOVA	8746.0		1.0	
BOAG	8748.0		1.0	
BLUSTEIN	8749.0		1.0	
BLUMBERGS	8753.0		1.0	
BLUMBERG	8754.0		1.0	
BLUE	8756.0		1.0	
BOGHOSIAN	8757.0		1.0	
BOGUCKI	8758.0		1.0	
BOOTHE	8759.0		1.0	
BOHEN-SCHREIBER	8760.0		1.0	
BOOTHBY	8761.0		1.0	
BOOTH-BEAUMONT	8762.0		1.0	
BOOLOS	8764.0		1.0	
BOOHER	8765.0		1.0	
BONZAGNI	8766.0		1.0	
BONITO	8769.0		1.0	
BONIN	8770.0		1.0	
BONI	8771.0		1.0	
BONER	8772.0		1.0	
BONELLO	8773.0		1.0	
BONASERA	8774.0		1.0	
BONADIO	8776.0		1.0	
BONACCORSO	8777.0		1.0	
BOMBA	8778.0		1.0	
BOLLMAN	8780.0		1.0	
BOLGER	8781.0		1.0	
BOLEY	8782.0		1.0	
BOLEK	8783.0		1.0	
BRANDIS	8786.0		1.0	
BRYAND	8789.0		1.0	
BUESCHER	8790.0		1.0	
BUENVENIDA	8791.0		1.0	
BUDNER	8794.0		1.0	
BUCZYNSKI	8796.0		1.0	
BUCHTA	8798.0		1.0	
BUCHER	8799.0		1.0	
BUCEWICK	8800.0		1.0	
BRANGA	8803.0		1.0	
BRUSSEAU	8804.0		1.0	
BRUSARD	8805.0		1.0	
BRUNTS	8806.0		1.0	
BRUNACCINI	8808.0		1.0	
BRUELL	8810.0		1.0	
BRUCKSHAW	8811.0		1.0	
BRUCKER	8812.0		1.0	
BROZENA	8814.0		1.0	
BROX	8815.0		1.0	
BUETENS	8816.0		1.0	
BUETTNER	8817.0		1.0	
BURLINGAME	8822.0		1.0	
BURKI-COHEN	8823.0		1.0	
BURKE-ROSSER	8825.0		1.0	
BURG	8827.0		1.0	
BURCHARD	8829.0		1.0	
BUONOPANE	8831.0		1.0	
BUONOMO	8832.0		1.0	
BUONOCORE	8833.0		1.0	
BUONANNO	8834.0		1.0	
BUONADIES	8836.0		1.0	
BUNTON	8837.0		1.0	
BULNA	8838.0		1.0	
BULBULIAN	8839.0		1.0	
BUHSMER	8842.0		1.0	
BUHLER	8843.0		1.0	
BUGDEN	8844.0		1.0	
BROWN-BIANCO	8845.0		1.0	
BROTMAN	8846.0		1.0	
BROSS	8847.0		1.0	
BRICENO	8849.0		1.0	
BREZNOVITS	8850.0		1.0	
BRENTON	8854.0		1.0	
BRELSFORD	8855.0		1.0	
BREKKEN	8856.0		1.0	
BREISKY	8857.0		1.0	
BREINDEL	8858.0		1.0	
BREEZE	8860.0		1.0	
BREEDLOVE	8861.0		1.0	
BREAZEALE	8862.0		1.0	
BRAXTON	8864.0		1.0	
BRAUNSTEIN	8867.0		1.0	
BRAUNLIN	8868.0		1.0	
BRAUDIS	8869.0		1.0	
BRAUCHER	8870.0		1.0	
BRANSON	8872.0		1.0	
BRANNEN	8873.0		1.0	
BRIEFEL	8874.0		1.0	
BRIGNOLO	8877.0		1.0	
BROOKSHIRE	8878.0		1.0	
BROOKER	8879.0		1.0	
BROOKE	8880.0		1.0	
BROOCK	8881.0		1.0	
BRONSON	8882.0		1.0	
BROGGI	8884.0		1.0	
BROEG	8887.0		1.0	
BRODETTE	8890.0		1.0	
BRINSER	8896.0		1.0	
BRINE	8897.0		1.0	
BRINDEL	8898.0		1.0	
BRINCKLOW	8899.0		1.0	
BRILLIANT	8900.0		1.0	
BRILLHART	8901.0		1.0	
GALLOPE	8903.0		1.0	
MOUSSA	8905.0		1.0	
LESKOW	8909.0		1.0	
LEPOW	8913.0		1.0	
LEPOS	8914.0		1.0	
LENIHAN	8923.0		1.0	
LENDER	8925.0		1.0	
LENART	8926.0		1.0	
LEMPESIS	8927.0		1.0	
LEMBIDAKIS	8930.0		1.0	
LEMBERG	8931.0		1.0	
LEMAR	8932.0		1.0	
LETTERIE	8936.0		1.0	
LIECHTY	8939.0		1.0	
LIE	8941.0		1.0	
LICCIARDI	8942.0		1.0	
LIBRESCO	8943.0		1.0	
LIBERACE	8944.0		1.0	
LIANOS	8946.0		1.0	
LIANI	8947.0		1.0	
LEXTH	8949.0		1.0	
LEVITSKIY	8950.0		1.0	
LEVITSKAYA	8951.0		1.0	
LEVITAN	8952.0		1.0	
LEVET	8954.0		1.0	
LEVERONI-KAMON	8955.0		1.0	
LEV	8959.0		1.0	
LETTON	8961.0		1.0	
LAZARUS	8968.0		1.0	
LAYTIN	8970.0		1.0	
LAYE	8971.0		1.0	
LAX	8973.0		1.0	
LAWLER-DONOVAN	8974.0		1.0	
LAWENTMANN	8976.0		1.0	
LAVOIE	8977.0		1.0	
LEITAO	8979.0		1.0	
LAUZIERE	8982.0		1.0	
LAURENSON	8983.0		1.0	
LAUMEISTER	8984.0		1.0	
LAUGHNER	8985.0		1.0	
LAUGHLAND	8986.0		1.0	
LAUFFER	8987.0		1.0	
LAUER	8988.0		1.0	
LATTY	8989.0		1.0	
LE VINE	8992.0		1.0	
LEAF	8994.0		1.0	
LEAMON	8995.0		1.0	
LEINING	8996.0		1.0	
LEIMKUEHLER	8997.0		1.0	
LEIBOWITZ	9000.0		1.0	
LEHRER	9003.0		1.0	
LEHANE	9004.0		1.0	
LEGEE	9005.0		1.0	
LEFAS	9008.0		1.0	
LEETHAM	9009.0		1.0	
LEEDS	9011.0		1.0	
LEECH	9012.0		1.0	
LEE-HOOD	9013.0		1.0	
LEDELL	9015.0		1.0	
LECORNU	9016.0		1.0	
LEAV	9020.0		1.0	
LIKOWSKI	9021.0		1.0	
LILLIS	9023.0		1.0	
LUCIANO	9026.0		1.0	
LUCCI	9027.0		1.0	
LUBBERS	9029.0		1.0	
LOWNDES	9033.0		1.0	
LOWMAN	9035.0		1.0	
LOVGREN	9036.0		1.0	
LOVELUCK	9037.0		1.0	
LOUSARARIAN	9039.0		1.0	
LOURIE	9040.0		1.0	
LOUNSBURY	9041.0		1.0	
LOUGHRAN	9042.0		1.0	
LOUGHLIN	9043.0		1.0	
LOUDER	9044.0		1.0	
LOTITO	9048.0		1.0	
LUCKMAN	9051.0		1.0	
LUDWIGSON	9053.0		1.0	
LUECKE	9054.0		1.0	
LYDDANE	9055.0		1.0	
LUZZO	9056.0		1.0	
LUZIO	9057.0		1.0	
LUTES	9060.0		1.0	
LUPI	9064.0		1.0	
LUNT	9066.0		1.0	
LUNSFORD	9067.0		1.0	
